Word,GPT_Fam_dominant,GPT_Fam_probs,Multilex_Zipf,Type,Subtype_MWE
odd-jobs,5,5.25,NA,WhW,
odd-looking,6,5.71,NA,WhW,
oddly,6,6.01,3.57,W,
oddness,4,4.45,2.01,W,
odd-numbered,6,6.00,NA,WhW,
odds,6,6.22,4.24,W,
odds and ends,6,5.97,NA,MWE,
odds on,4,3.60,NA,MWE,
odds-and-ends,5,5.01,NA,WhW,
odd-shaped,5,4.97,NA,WhW,
odds-on,4,3.88,NA,WhW,
odds-on favorite,5,4.94,NA,MWE,WhW
ode,5,4.73,2.97,W,
odes,4,3.88,2.00,W,
Odessa,4,4.20,NA,W,
odometer,6,5.94,2.36,W,
odometers,5,5.20,0.98,W,
odor,6,6.05,3.38,W,
odor',6,6.46,NA,W,
odor-free,5,5.20,NA,WhW,
odorless,6,5.96,2.45,W,
odors,6,6.04,2.70,W,
odour,6,5.58,2.86,W,
odourless,5,5.27,1.94,W,
odours,6,5.90,2.06,W,
Odysseus,5,4.93,NA,W,
odysseus',4,3.62,NA,W,
odysseus's,4,3.76,NA,W,
odyssey,6,5.53,3.22,W,
odysseys,4,3.97,1.35,W,
oecd,5,4.53,1.28,W,
Oedipus,4,4.02,NA,W,
oedipus complex,4,4.29,NA,MWE,
oesophagus,4,3.67,2.28,W,
oestrogen,6,5.78,2.14,W,
oestrogens,4,4.13,NA,W,
of,7,7.00,7.16,W,
of (art),7,4.80,NA,MWE,
of (six),7,6.90,NA,MWE,
of (the family),7,5.78,NA,MWE,
of a,7,5.19,NA,MWE,
of a certain age,4,4.33,NA,MWE,
of a kind,6,5.79,NA,MWE,
of a lifetime,5,5.02,NA,MWE,
of a sort,5,4.55,NA,MWE,
of age,6,5.90,NA,MWE,
of all,7,6.96,NA,MWE,
of all people,6,5.95,NA,MWE,
of all things,6,6.11,NA,MWE,
of all time,7,6.82,NA,MWE,
of an,1,3.80,NA,MWE,
of choice,6,5.91,NA,MWE,
of color,6,5.95,NA,MWE,
of course,7,7.00,NA,MWE,
of course not,7,6.98,NA,MWE,
of course you can,7,6.97,NA,MWE,
of fame,5,3.83,NA,MWE,
of few words,5,4.80,NA,MWE,
of interest,6,6.22,NA,MWE,
of its kind,6,6.18,NA,MWE,
of late,5,4.81,NA,MWE,
of little,6,6.01,NA,MWE,
of long standing,5,4.56,NA,MWE,
of necessity,3,3.72,NA,MWE,
of no avail,3,3.53,NA,MWE,
of note,6,5.62,NA,MWE,
of one's choice,6,5.55,NA,MWE,
of one's own,6,5.53,NA,MWE,
of one's own accord,5,5.00,NA,MWE,
of one's own free will,3,3.71,NA,MWE,
of one's word,5,5.28,NA,MWE,
of sorts,6,5.72,NA,MWE,
of sound mind,4,4.22,NA,MWE,
of the essence,6,5.55,NA,MWE,
of the lot,5,3.93,NA,MWE,
of the moment,5,4.90,NA,MWE,
of the old school,4,4.28,NA,MWE,
of the order of,5,4.94,NA,MWE,
of the year,7,6.54,NA,MWE,
of two minds,5,4.56,NA,MWE,
of your own accord,6,5.62,NA,MWE,
of your own free will,3,3.55,NA,MWE,
ofc,4,3.92,1.22,W,
of-course,6,6.00,NA,WhW,
off,7,7.00,6.05,W,
off',7,6.54,NA,W,
off air,5,5.19,NA,MWE,
off and on,6,6.16,NA,MWE,
off and running,5,5.22,NA,MWE,
off balance,6,5.86,NA,MWE,
off base,5,5.33,NA,MWE,
off brand,5,5.39,NA,MWE,
off camera,6,5.80,NA,MWE,
off chance,5,5.06,NA,MWE,
off color,5,4.56,NA,MWE,
off colour,4,4.00,NA,MWE,
off course,6,5.85,NA,MWE,
off day,6,5.62,NA,MWE,
off duty,6,6.11,NA,MWE,
off form,4,4.16,NA,MWE,
off guard,6,5.97,NA,MWE,
off his guard,5,5.11,NA,MWE,
off kilter,5,4.66,NA,MWE,
off label,4,3.76,NA,MWE,
off limits,6,6.14,NA,MWE,
off my back,5,5.30,NA,MWE,
off of,6,6.02,NA,MWE,
off one's feet,5,4.78,NA,MWE,
off one's game,5,4.93,NA,MWE,
off one's guard,5,5.17,NA,MWE,
off one's meds,4,3.78,NA,MWE,
off one's rocker,5,4.72,NA,MWE,
off road,6,6.03,NA,MWE,
off road parking,6,5.71,NA,MWE,
off road vehicle,6,5.93,NA,MWE,
off season,6,5.62,NA,MWE,
off side,5,4.72,NA,MWE,
off sides,5,4.74,NA,MWE,
off someone's hands,5,4.77,NA,MWE,
off target,6,5.84,NA,MWE,
off the air,6,5.62,NA,MWE,
off the back foot,4,3.91,NA,MWE,
off the ball,3,3.63,NA,MWE,
off the bat,5,4.90,NA,MWE,
off the beaten path,6,5.73,NA,MWE,
off the beaten track,6,5.78,NA,MWE,
off the boat,3,3.87,NA,MWE,
off the bone,4,3.96,NA,MWE,
off the chain,5,4.68,NA,MWE,
off the clock,5,5.39,NA,MWE,
off the cuff,5,5.09,NA,MWE,
off the deep end,6,5.70,NA,MWE,
off the grid,6,5.80,NA,MWE,
off the ground,5,5.23,NA,MWE,
off the hook,6,5.98,NA,MWE,
off the map,3,3.79,NA,MWE,
off the mark,6,5.68,NA,MWE,
off the pace,4,4.00,NA,MWE,
off the point,5,4.35,NA,MWE,
off the rack,5,5.23,NA,MWE,
off the radar,5,5.24,NA,MWE,
off the rails,6,5.78,NA,MWE,
off the record,6,6.04,NA,MWE,
off the scale,6,5.85,NA,MWE,
off the shelf,6,5.89,NA,MWE,
off the shoulder,5,4.85,NA,MWE,
off the table,6,5.89,NA,MWE,
off the top of my head,6,6.27,NA,MWE,
off the top of one's head,6,5.81,NA,MWE,
off the top of your head,6,6.18,NA,MWE,
off the wagon,5,4.94,NA,MWE,
off the wall,5,5.49,NA,MWE,
off to a bad start,6,5.85,NA,MWE,
off to a flying start,5,4.94,NA,MWE,
off to a good start,6,6.29,NA,MWE,
off to the races,5,4.45,NA,MWE,
off topic,6,5.89,NA,MWE,
off white,6,5.70,NA,MWE,
off with,6,5.42,NA,MWE,
off you go,6,5.59,NA,MWE,
off your guard,5,5.25,NA,MWE,
off your head,4,4.04,NA,MWE,
off your high horse,6,5.62,NA,MWE,
off your rocker,5,4.97,NA,MWE,
off-and-on,5,5.40,NA,WhW,
off-balance,6,5.56,NA,WhW,
offbeat,5,5.02,2.57,W,
off-beat,5,5.15,NA,WhW,
off-brand,6,5.68,NA,WhW,
off-broadway,5,4.73,NA,WhW,
off-camera,6,5.62,NA,WhW,
off-campus,6,5.96,NA,WhW,
off-center,5,5.47,NA,WhW,
off-chance,4,4.38,NA,WhW,
off-color,4,4.31,NA,WhW,
off-course,4,4.29,NA,WhW,
off-court,4,4.23,NA,WhW,
off-day,5,5.15,NA,WhW,
off-duty,6,5.99,NA,WhW,
offence,6,6.16,3.71,W,
offences,6,5.98,2.94,W,
offend,6,6.07,3.72,W,
offended,6,6.41,3.95,W,
offender,6,6.00,3.57,W,
offender profile,4,4.31,NA,MWE,
offenders,6,6.02,3.51,W,
offending,6,6.00,3.13,W,
offends,6,6.01,2.99,W,
offense,7,6.80,4.27,W,
offenses,6,6.09,3.25,W,
offensive,7,6.71,4.12,W,
offensive coordinator,5,4.67,NA,MWE,
offensive coordinators,4,3.74,NA,MWE,
offensive line,5,4.99,NA,MWE,
offensive lineman,4,4.13,NA,MWE,
offensive linemen,4,4.22,NA,MWE,
offensive tackle,5,4.44,NA,MWE,
offensive tackles,5,4.56,NA,MWE,
offensively,6,5.98,2.77,W,
offensiveness,6,5.82,1.41,W,
offensives,5,4.52,2.08,W,
offer,7,6.99,4.99,W,
offer a bid,5,4.60,NA,MWE,
offer an interpretation,5,5.30,NA,MWE,
offer chance,5,4.66,NA,MWE,
offer document,4,3.83,NA,MWE,
offer evidence,6,5.59,NA,MWE,
offer one's condolences,6,5.87,NA,MWE,
offer one's hand,4,3.90,NA,MWE,
offer opportunity,6,6.04,NA,MWE,
offer price,5,5.08,NA,MWE,
offer prices,5,4.74,NA,MWE,
offer service,6,5.98,NA,MWE,
offer solution,6,5.68,NA,MWE,
offer up,6,5.71,NA,MWE,
offered,7,6.98,4.61,W,
offering,6,6.13,4.40,W,
offerings,6,6.00,3.47,W,
offers,7,6.88,4.24,W,
off-field,4,4.17,NA,WhW,
off-grid,5,5.16,NA,WhW,
offguard,4,3.74,1.07,W,
off-guard,6,5.88,NA,WhW,
offhand,5,5.07,2.69,W,
off-hand,5,5.15,NA,WhW,
offhanded,4,3.70,1.43,W,
off-handed,4,3.75,NA,WhW,
offhandedly,3,3.51,1.45,W,
off-hours,5,5.05,NA,WhW,
office,7,7.00,5.36,W,
office block,6,6.09,NA,MWE,
office blocks,6,5.99,NA,MWE,
office boy,5,5.39,NA,MWE,
office boys,4,4.21,NA,MWE,
office building,7,6.94,NA,MWE,
office buildings,7,6.85,NA,MWE,
office chair,7,6.90,NA,MWE,
office cleaner,6,5.76,NA,MWE,
office furniture,7,6.85,NA,MWE,
office girl,5,4.61,NA,MWE,
office girls,3,3.67,NA,MWE,
office holder,5,5.40,NA,MWE,
office holders,6,5.55,NA,MWE,
office hours,7,6.85,NA,MWE,
office junior,4,4.34,NA,MWE,
office ladies,4,3.71,NA,MWE,
office lady,4,4.20,NA,MWE,
office lobby,6,6.32,NA,MWE,
office manager,7,6.78,NA,MWE,
office managers,7,6.62,NA,MWE,
office parties,6,5.98,NA,MWE,
office party,6,6.10,NA,MWE,
office politics,6,6.16,NA,MWE,
office space,7,6.78,NA,MWE,
office staff,7,6.95,NA,MWE,
office table,6,6.44,NA,MWE,
office tower,6,6.02,NA,MWE,
office work,7,6.94,NA,MWE,
office worker,7,6.97,NA,MWE,
office workers,7,6.99,NA,MWE,
office\/study,5,5.30,NA,W,
office-based,6,5.68,NA,WhW,
office-chair,6,6.29,NA,WhW,
office-furniture,5,5.48,NA,WhW,
officeholder,5,4.76,NA,W,
officeholders,5,4.92,1.84,W,
office-holders,5,4.97,NA,WhW,
officemate,5,4.95,1.15,W,
officemax,5,4.73,1.03,W,
officer,7,7.00,5.04,W,
officers,7,6.56,4.63,W,
officers',6,6.00,NA,W,
officer's,6,5.98,NA,W,
offices,7,6.99,4.04,W,
office's,6,6.14,NA,W,
office-staff,5,5.38,NA,WhW,
office-supplies,6,6.16,NA,WhW,
office-supply,6,5.85,NA,WhW,
official,7,6.80,4.62,W,
official birthday,4,3.68,NA,MWE,
official document,6,6.23,NA,MWE,
official secret,5,5.06,NA,MWE,
official secrets,5,5.06,NA,MWE,
official-looking,5,5.46,NA,WhW,
officially,6,6.44,4.36,W,
officials,6,6.44,4.49,W,
official's,6,5.58,NA,W,
officiate,4,4.33,2.49,W,
officiated,5,4.88,2.26,W,
officiates,4,3.84,1.19,W,
officiating,5,4.65,2.62,W,
off-key,5,5.43,NA,WhW,
off-kilter,4,4.21,NA,WhW,
off-label,4,3.89,NA,WhW,
off-leash,5,4.99,NA,WhW,
off-limits,6,6.02,NA,WhW,
offline,7,6.62,3.15,W,
off-line,6,6.26,NA,WhW,
off-line operation,5,4.73,NA,MWE,WhW
offload,5,5.03,2.49,W,
off-load,5,4.95,NA,WhW,
offloaded,5,5.17,1.99,W,
off-loaded,4,4.46,NA,WhW,
offloading,5,4.99,1.98,W,
off-loading,4,3.98,NA,WhW,
offloads,5,4.65,0.98,W,
offpeak,4,4.13,NA,W,
off-peak,6,5.65,NA,WhW,
offputting,5,4.98,0.37,W,
off-putting,6,5.65,NA,WhW,
off-ramp,5,5.37,NA,WhW,
offroad,6,5.78,1.11,W,
off-road,6,5.98,NA,WhW,
offroad vehicle,6,5.93,NA,MWE,
off-road vehicle,6,5.94,NA,MWE,WhW
offroad vehicles,6,5.89,NA,MWE,
off-road vehicles,6,6.05,NA,MWE,WhW
off-roader,4,4.18,NA,WhW,
offroading,4,4.40,0.67,W,
offscreen,5,5.06,1.70,W,
offseason,5,5.25,1.15,W,
off-season,6,5.84,NA,WhW,
offset,6,5.98,3.24,W,
offset printing,4,4.11,NA,MWE,
off-set printing,4,3.98,NA,MWE,WhW
offsets,5,5.09,2.12,W,
offsetting,5,5.24,2.05,W,
offshoot,5,4.75,2.49,W,
offshoots,5,4.55,1.91,W,
offshore,6,6.00,3.55,W,
off-shore,6,5.68,NA,WhW,
offshore rig,5,5.31,NA,MWE,
offshoring,5,5.08,1.03,W,
offside,6,5.85,2.61,W,
off-side,5,5.10,NA,WhW,
offside trap,3,3.58,NA,MWE,
offsides,5,4.49,2.11,W,
offsite,5,5.41,1.95,W,
off-site,6,5.88,NA,WhW,
offspring,6,6.02,3.57,W,
offsprings,5,5.37,1.95,W,
offspring's,6,5.73,NA,W,
offstage,5,5.05,2.58,W,
off-stage,5,5.31,NA,WhW,
off-street,5,4.90,NA,WhW,
off-street parking,6,5.86,NA,MWE,WhW
off-target,5,4.71,NA,WhW,
off-task,4,4.30,NA,WhW,
off-the-court,4,3.76,NA,WhW,
off-the-cuff,5,4.98,NA,WhW,
off-the-field,4,4.34,NA,WhW,
off-the-grid,5,5.00,NA,WhW,
off-the-rack,5,4.61,NA,WhW,
off-the-record,6,5.56,NA,WhW,
off-the-shelf,6,5.68,NA,WhW,
off-the-shoulder,5,4.92,NA,WhW,
off-the-wall,5,4.64,NA,WhW,
off-track,5,5.29,NA,WhW,
off-trail,4,3.92,NA,WhW,
off-white,6,5.99,NA,WhW,
often,7,7.00,5.03,W,
often-cited,5,4.72,NA,WhW,
often-overlooked,3,3.55,NA,WhW,
often-quoted,5,4.75,NA,WhW,
often-repeated,5,5.35,NA,WhW,
oftentimes,5,5.15,2.86,W,
often-used,5,5.36,NA,WhW,
oft-quoted,4,3.80,NA,WhW,
oft-repeated,4,3.87,NA,WhW,
ogle,4,3.94,2.70,W,
ogling,4,4.09,2.75,W,
ogre,6,5.82,3.28,W,
ogres,5,4.97,2.71,W,
ogre's,5,4.48,NA,W,
oh,7,7.00,6.12,W,
oh boy,6,6.16,NA,MWE,
oh dear,6,6.40,NA,MWE,
oh my,6,6.40,NA,MWE,
oh my god,7,7.00,NA,MWE,
oh my goodness,7,6.78,NA,MWE,
oh my goodness gracious,6,6.25,NA,MWE,
oh my gosh,7,6.88,NA,MWE,
oh no,7,7.00,NA,MWE,
oh so,5,4.45,NA,MWE,
oh well,7,6.80,NA,MWE,
oh yeah,7,7.00,NA,MWE,
oh yeah?,7,6.67,NA,MWE,
oh!,7,6.83,NA,W,
"oh, jesus",7,6.81,NA,MWE,
"oh, man",7,6.59,NA,MWE,
o'hare,4,3.70,NA,W,
ohh,5,4.56,3.85,W,
ohhh,5,4.90,3.14,W,
ohhhh,5,4.89,2.54,W,
ohhhhh,5,4.77,2.09,W,
ohhhhhhh,5,4.38,1.50,W,
ohhhhhhhh,3,3.51,1.25,W,
ohhhhhhhhhh,3,3.96,0.55,W,
Ohio,7,6.99,NA,W,
ohioan,4,3.96,0.67,W,
ohioans,4,4.16,0.92,W,
ohio's,6,5.79,NA,W,
ohm,5,4.74,2.70,W,
ohm law,4,3.91,NA,MWE,
ohmigod,5,4.62,1.52,W,
ohms,5,5.01,1.90,W,
ohm's,5,4.54,NA,W,
ohms law,5,4.95,NA,MWE,
ohm's law,5,4.94,NA,MWE,
oh-oh,6,5.50,NA,WhW,
oi,3,3.55,3.78,W,
oil,7,7.00,4.77,W,
oil and water,6,6.09,NA,MWE,
oil and water don't mix,5,5.07,NA,MWE,
oil baron,5,4.79,NA,MWE,
oil barons,5,4.80,NA,MWE,
oil burner,4,3.60,NA,MWE,
oil business,6,6.29,NA,MWE,
oil cartel,5,5.29,NA,MWE,
oil change,6,6.04,NA,MWE,
oil changes,6,6.11,NA,MWE,
oil color,5,5.19,NA,MWE,
oil colors,5,5.08,NA,MWE,
oil colour,5,4.69,NA,MWE,
oil colours,5,4.85,NA,MWE,
oil company,7,6.90,NA,MWE,
oil conservation,5,4.90,NA,MWE,
oil crisis,6,6.01,NA,MWE,
oil drum,6,5.97,NA,MWE,
oil drums,6,5.84,NA,MWE,
oil engine,5,5.03,NA,MWE,
oil engines,5,4.65,NA,MWE,
oil field,6,6.03,NA,MWE,
oil filter,6,5.68,NA,MWE,
oil filters,6,5.82,NA,MWE,
oil furnace,4,4.41,NA,MWE,
oil gas,5,5.39,NA,MWE,
oil gauge,4,3.81,NA,MWE,
oil geologist,4,3.71,NA,MWE,
oil gland,4,4.31,NA,MWE,
oil glands,5,4.92,NA,MWE,
oil heater,5,5.16,NA,MWE,
oil heaters,6,5.88,NA,MWE,
oil industry,7,6.82,NA,MWE,
oil lamp,6,5.84,NA,MWE,
oil lamps,6,5.88,NA,MWE,
oil man,4,4.13,NA,MWE,
oil mill,4,3.86,NA,MWE,
oil mills,4,3.69,NA,MWE,
oil paint,6,6.10,NA,MWE,
oil painter,6,5.82,NA,MWE,
oil painting,7,6.53,NA,MWE,
oil paints,6,6.03,NA,MWE,
oil palm,5,4.65,NA,MWE,
oil palms,5,4.68,NA,MWE,
oil pan,4,3.85,NA,MWE,
oil pans,4,3.64,NA,MWE,
oil pipeline,6,6.22,NA,MWE,
oil pipelines,6,6.38,NA,MWE,
oil platform,6,5.99,NA,MWE,
oil platforms,6,5.82,NA,MWE,
oil pollution,6,6.16,NA,MWE,
oil pressure,6,5.95,NA,MWE,
oil pressures,4,4.31,NA,MWE,
oil price,7,6.78,NA,MWE,
oil production,6,6.27,NA,MWE,
oil pump,6,5.75,NA,MWE,
oil refiner,5,4.86,NA,MWE,
oil refineries,6,5.99,NA,MWE,
oil refinery,6,6.06,NA,MWE,
oil reserve,6,6.02,NA,MWE,
oil rig,6,6.03,NA,MWE,
oil rigger,5,4.52,NA,MWE,
oil rigs,6,6.02,NA,MWE,
oil sand,4,3.82,NA,MWE,
oil sands,5,4.62,NA,MWE,
oil seed,3,3.54,NA,MWE,
oil seeds,4,4.25,NA,MWE,
oil slick,6,5.75,NA,MWE,
oil slicks,5,5.05,NA,MWE,
oil spill,6,6.24,NA,MWE,
oil spills,6,6.24,NA,MWE,
oil spot,4,4.36,NA,MWE,
oil spots,4,4.14,NA,MWE,
oil stock,4,4.49,NA,MWE,
oil tank,6,6.02,NA,MWE,
oil tanker,6,6.12,NA,MWE,
oil tankers,6,6.08,NA,MWE,
oil tanks,6,6.00,NA,MWE,
oil the wheels,4,3.86,NA,MWE,
oil tycoon,6,5.85,NA,MWE,
oil well,6,6.07,NA,MWE,
oil wells,6,6.11,NA,MWE,
oil-and-gas,6,5.95,NA,WhW,
oil-based,6,5.98,NA,WhW,
oil-burning,4,3.74,NA,WhW,
oil-business,4,4.28,NA,WhW,
oil-change,6,6.00,NA,WhW,
oil-company,6,6.05,NA,WhW,
oil-consuming,4,4.35,NA,WhW,
oil-covered,4,4.28,NA,WhW,
oil-drilling,6,6.00,NA,WhW,
oiled,6,5.78,3.01,W,
oilers,4,4.13,2.37,W,
oil-exporting,5,5.37,NA,WhW,
oilfield,5,5.15,1.79,W,
oil-field,6,5.73,NA,WhW,
oilfields,6,5.68,1.96,W,
oil-filled,4,4.16,NA,WhW,
oil-fired,4,4.33,NA,WhW,
oil-free,6,5.56,NA,WhW,
oiliest,4,4.32,NA,W,
oil-industry,6,6.00,NA,WhW,
oiling,5,5.37,2.32,W,
oil-lamp,5,4.96,NA,WhW,
oilman,4,3.79,2.23,W,
oil-painting,6,6.00,NA,WhW,
oil-palm,4,4.25,NA,WhW,
oil-pan,4,3.56,NA,WhW,
oil-powered,5,5.37,NA,WhW,
oil-price,6,5.68,NA,WhW,
oil-producing,6,6.02,NA,WhW,
oil-refinery,6,5.94,NA,WhW,
oil-refining,5,5.10,NA,WhW,
oil-related,6,5.73,NA,WhW,
oil-rich,6,5.73,NA,WhW,
oilrig,5,4.69,0.85,W,
oil-rig,6,5.88,NA,WhW,
oil-rig worker,5,5.49,NA,MWE,WhW
oilrigs,5,4.88,NA,W,
oils,6,6.16,3.28,W,
oil's,6,5.90,NA,W,
oil-soaked,4,3.74,NA,WhW,
oil-spill,6,6.20,NA,WhW,
oil-stained,5,4.68,NA,WhW,
oil-tanker,6,5.97,NA,WhW,
oil-well,5,5.50,NA,WhW,
oily,6,6.38,3.17,W,
oily rag,4,3.77,NA,MWE,
oily-looking,5,4.58,NA,WhW,
oink,6,6.09,2.75,W,
oinked,5,5.12,0.55,W,
oinking,5,5.13,1.89,W,
oinks,5,4.85,1.59,W,
ointment,6,5.99,3.27,W,
ointments,6,5.84,2.30,W,
oj,3,3.73,3.34,W,
ok,7,7.00,5.40,W,
okay,7,7.00,5.89,W,
o-kay,7,6.99,NA,WhW,
"okay, ok",7,7.00,NA,MWE,
okayed,5,4.89,2.59,W,
okaying,4,4.34,1.35,W,
okayish,5,4.68,0.85,W,
okays,5,4.90,1.88,W,
okey,5,4.38,3.06,W,
okey doke,5,4.82,NA,MWE,
okey dokey,6,6.22,NA,MWE,
okey-doke,4,4.41,NA,WhW,
okeydokey,5,5.18,2.06,W,
okey-dokey,6,5.98,NA,WhW,
Okinawa,5,5.00,NA,W,
Oklahoma,7,6.99,NA,W,
oklahomans,4,3.87,0.77,W,
oklahoma's,5,5.28,NA,W,
okra,5,4.61,2.80,W,
oktoberfest,6,5.89,2.38,W,
ol',5,4.99,NA,W,
OLAF,4,4.04,NA,W,
o'lanterns,4,3.65,NA,W,
old,7,7.00,5.83,W,
old age,7,6.94,NA,MWE,
old age pension,6,6.00,NA,MWE,
old age pensioner,6,5.90,NA,MWE,
old age security,4,4.44,NA,MWE,
old and young,6,6.29,NA,MWE,
old as the hills,5,4.45,NA,MWE,
old bag,4,4.20,NA,MWE,
old bat,4,4.06,NA,MWE,
old boot,5,5.20,NA,MWE,
old boots,5,5.26,NA,MWE,
old boy,4,4.06,NA,MWE,
old boy  network,3,3.55,NA,MWE,
old boy network,4,3.96,NA,MWE,
old boys,4,3.66,NA,MWE,
old boys' club,5,5.11,NA,MWE,
old boys' network,4,4.47,NA,MWE,
old boy's network,4,4.06,NA,MWE,
old boys' networks,4,4.16,NA,MWE,
old boy's networks,3,3.50,NA,MWE,
old chum,4,4.00,NA,MWE,
old city,5,5.28,NA,MWE,
old codger,3,3.50,NA,MWE,
old coot,4,3.58,NA,MWE,
old country,5,4.96,NA,MWE,
old days,6,6.01,NA,MWE,
old economy,4,3.97,NA,MWE,
old english,5,5.32,NA,MWE,
old english sheepdog,4,4.12,NA,MWE,
old english sheepdogs,4,3.71,NA,MWE,
old faithful,5,4.69,NA,MWE,
old fart,5,5.39,NA,MWE,
old fashioned,6,6.32,NA,MWE,
old fella,5,5.30,NA,MWE,
old fellas,5,5.02,NA,MWE,
old fellow,5,5.08,NA,MWE,
old fellows,4,4.19,NA,MWE,
old flame,5,5.09,NA,MWE,
old fogey,4,4.05,NA,MWE,
old folk,6,5.91,NA,MWE,
old folks,6,5.89,NA,MWE,
old folks home,6,5.88,NA,MWE,
old folks' home,6,6.06,NA,MWE,
old folk's home,6,6.09,NA,MWE,
old folks homes,6,5.65,NA,MWE,
old folks' homes,6,5.62,NA,MWE,
old folk's homes,6,5.81,NA,MWE,
old french,4,4.43,NA,MWE,
old friend,7,6.90,NA,MWE,
old geezer,5,5.44,NA,MWE,
old girl,3,3.54,NA,MWE,
old glory,4,4.15,NA,MWE,
old goat,4,4.14,NA,MWE,
old gold,3,3.53,NA,MWE,
old growth,4,4.37,NA,MWE,
old guard,4,4.46,NA,MWE,
old guards,4,4.00,NA,MWE,
old habits die hard,6,6.11,NA,MWE,
old hand,4,4.45,NA,MWE,
old hands,5,4.59,NA,MWE,
old hat,4,3.92,NA,MWE,
old house,6,6.23,NA,MWE,
old identities,4,3.98,NA,MWE,
old identity,5,4.57,NA,MWE,
old ladies,7,6.56,NA,MWE,
old lady,7,6.68,NA,MWE,
old lang syne,4,4.08,NA,MWE,
old maid,4,3.85,NA,MWE,
old man,6,6.49,NA,MWE,
old master,4,4.06,NA,MWE,
old masters,4,3.82,NA,MWE,
old men,6,6.30,NA,MWE,
old money,5,5.17,NA,MWE,
old norse,4,3.85,NA,MWE,
old people,7,6.95,NA,MWE,
old peoples home,6,5.72,NA,MWE,
old people's home,6,6.12,NA,MWE,
old peoples homes,6,5.90,NA,MWE,
old people's homes,6,5.97,NA,MWE,
old person,7,6.62,NA,MWE,
old religions,5,4.57,NA,MWE,
old roses,4,3.82,NA,MWE,
old school,6,6.05,NA,MWE,
old soldier,5,5.03,NA,MWE,
old soldiers,5,5.16,NA,MWE,
old soul,5,5.04,NA,MWE,
old stone age,4,4.11,NA,MWE,
old style,5,5.18,NA,MWE,
old style font,5,4.75,NA,MWE,
old testament,7,6.68,NA,MWE,
old thing,5,4.75,NA,MWE,
old time,5,5.33,NA,MWE,
old timer,5,5.30,NA,MWE,
old times,6,6.11,NA,MWE,
old times' sake,5,5.07,NA,MWE,
old timey,4,4.27,NA,MWE,
old town,6,5.71,NA,MWE,
old wife,3,3.52,NA,MWE,
old wives,5,5.09,NA,MWE,
old wives tale,6,5.82,NA,MWE,
old wives' tale,6,5.78,NA,MWE,
old wives' tales,6,5.78,NA,MWE,
old woman,7,6.95,NA,MWE,
old women,7,6.62,NA,MWE,
old world,5,5.12,NA,MWE,
old year,3,3.51,NA,MWE,
old_fashioned,6,5.71,NA,W,
old-age,6,6.03,NA,WhW,
old-age insurance,4,4.00,NA,MWE,WhW
old-age pension,6,6.16,NA,MWE,WhW
old-age pensioner,6,5.96,NA,MWE,WhW
old-age pensioners,6,5.74,NA,MWE,WhW
old-age pensions,6,6.18,NA,MWE,WhW
olden,4,4.46,3.00,W,
older,7,7.00,4.73,W,
older adult,6,6.22,NA,MWE,
older and wiser,5,5.01,NA,MWE,
older-age,5,4.51,NA,WhW,
older-brother,6,5.88,NA,WhW,
oldest,7,6.90,4.11,W,
oldest trick in the book,6,6.04,NA,MWE,
oldest-known,4,3.84,NA,WhW,
old-fashinoned,5,4.36,NA,WhW,
old-fashion,5,4.98,NA,WhW,
oldfashioned,5,5.34,1.79,W,
old-fashioned,6,6.29,NA,WhW,
old-fashioned roses,4,3.60,NA,MWE,WhW
old-fashioned waltzes,3,3.59,NA,MWE,WhW
old-growth,4,4.22,NA,WhW,
old-guard,4,3.96,NA,WhW,
oldie,5,5.34,2.83,W,
oldies,6,5.80,2.90,W,
oldies music,6,5.88,NA,MWE,
oldish,4,3.70,1.55,W,
old-lady,5,5.42,NA,WhW,
old-looking,6,5.88,NA,WhW,
old-man,5,5.09,NA,WhW,
old-model,4,3.62,NA,WhW,
old-money,4,4.42,NA,WhW,
oldness,4,3.75,1.62,W,
olds,4,3.85,3.63,W,
old-school,6,6.00,NA,WhW,
Oldsmobile,4,3.62,NA,W,
old-style,5,5.21,NA,WhW,
old-time,5,5.20,NA,WhW,
old-timer,5,5.01,NA,WhW,
old-timers,5,5.08,NA,WhW,
old-timey,4,4.00,NA,WhW,
old-woman,5,4.93,NA,WhW,
old-world,4,4.21,NA,WhW,
oled,4,4.34,0.67,W,
o-level,3,3.72,NA,WhW,
Olga,4,4.21,NA,W,
oligarch,6,5.56,2.11,W,
oligarchs,5,5.43,2.42,W,
oligarchy,5,4.71,2.30,W,
olive,7,6.78,4.03,W,
olive branch,6,5.80,NA,MWE,
olive branches,6,5.83,NA,MWE,
olive brown,4,3.78,NA,MWE,
olive garden,6,6.17,NA,MWE,
olive green,6,6.00,NA,MWE,
olive greens,4,4.11,NA,MWE,
olive grove,5,4.99,NA,MWE,
olive groves,5,5.06,NA,MWE,
olive oil,7,6.99,NA,MWE,
olive orchard,5,5.04,NA,MWE,
olive presses,4,3.67,NA,MWE,
olive tree,6,6.11,NA,MWE,
olive trees,6,6.11,NA,MWE,
olive_branch,5,4.85,NA,W,
olive_oil,6,6.37,NA,W,
olive-branch,6,5.59,NA,WhW,
olive-colored,4,4.45,NA,WhW,
olive-coloured,4,3.92,NA,WhW,
olive-green,5,5.50,NA,WhW,
olive-grove,4,4.32,NA,WhW,
